lemma	wordform	tags	checked
mʉλtan	mʉλtanət	N;PL;NOM	FALSE
mʉλtas	mʉλtas	ADV	FALSE
mʉλti	mʉλti	PRO;NOM;SG	FALSE
mʉλti kɛmən	mʉλti kɛmən	ADV	FALSE
mʉλti	mʉλtija	PRO;DAT;SG	FALSE
mʉλti	mʉλtijən	PRO;LOC;SG	FALSE
mʉλtsər	mʉλtsər	PRO;NOM;SG	FALSE
mʉλχa	mʉλχa	ADV	FALSE
mʉχəλaja	mʉχəλaja	ADV	FALSE
mʉχti	mʉχteλən	ADP;PSS3S;LOC	FALSE
mʉχti=	mʉχti	ADV	FALSE
mʉχti pʉrit	mʉχti pʉritsəλλe	V;PST;ARGNO3;ARGNOS	FALSE
n	n	N;NOM;SG	FALSE
na	na	PART	FALSE
ńa	ńa		FALSE
	nado		FALSE
naj	naj	N;NOM;SG	FALSE
năj	năj	N;NOM;SG	FALSE
	naja		FALSE
naj	najəŋ	ADJ	FALSE
naj	najəŋ	ADJ;ADJ	FALSE
ńajti	ńajsət	V;PST;ARGNO3;ARGNOP	FALSE
nakɛmə	nakɛməsλe	V;PST;ARGNO3;ARGNOS	FALSE
ńăli	ńălet	N;PL;NOM	FALSE
ńăli	ńăli	N;NOM;SG	FALSE
ńamaλt	ńamaλt	N;NOM;SG	FALSE
ńămaλt	ńămaλt	N;NOM;SG	FALSE
ńamaλt	ńamaλten	N;PSS2S;NOM;SG	FALSE
ńămaλt	ńămaλtət	N;PL;NOM	FALSE
namən	namən	ADV	FALSE
ńań	ńań	N;NOM;SG	FALSE
ńań śom	ńań śom	N;NOM;SG	FALSE
ńań	ńańen	N;PSS2S;NOM;SG	FALSE
ńań	ńańən	N;LOC;SG	FALSE
	ńańəŋ		FALSE
ńań	ńańəλ	N;PSS3S;NOM;SG	FALSE
ńań	ńańɛm	N;PSS1S;NOM;SG	FALSE
ńań	ńańijen	N;PSS2S;NOM;SG	FALSE
ńań	ńańijew	N;PSS1P;NOM;SG	FALSE
ńań	ńańijeλ	N;PSS3S;NOM;SG	FALSE
ńań	ńańn	N;LOC;SG	FALSE
ńań	ńańλa	N;PSS3S;DAT;SG	FALSE
ńań	ńańλaλ	N;PSS3S;PSS3S;NOM;SG	FALSE
naŋ	naŋ	PRO;NOM;SG	FALSE
năŋ	năŋ	PRO;NOM;SG	FALSE
năŋ	năŋen	PRO;ARGNO2;ARGNOS;NOM;SG	FALSE
năŋ	năŋen	PRO;DAT;SG	FALSE
naŋena	naŋena	PRO;NOM;SG	FALSE
năŋ	năŋena	PRO;ARGNO2;ARGNOS;DAT;SG	FALSE
năŋena	năŋena	PRO;NOM;SG	FALSE
năŋ	năŋena-săr	PRO;ARGNO2;ARGNOS;DAT;SG	FALSE
năŋ	năŋət	PRO;ACC;SG	FALSE
năŋətti	năŋətti	PRO;NOM;SG	FALSE
năŋk	năŋk	N;NOM;SG	FALSE
năŋk	năŋka	N;DAT;SG	FALSE
năŋk	năŋkəp	ADJ	FALSE
naŋətti	naŋti	PRO;NOM;SG	FALSE
năŋ	năŋti	PRO;ACC;SG	FALSE
năpətti	năpətmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
năpətti	năpətsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
năpət	năpətti	V.PTCP;PRS	FALSE
năpt	năptəs	V;PST;ARGNO3;ARGNOS	FALSE
ńar	ńar	ADJ	FALSE
ńarəm	ńarəm	ADJ	FALSE
nărəm	nărəmsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
narəsti	narəsəλ	V;PRS;ARGNO3;ARGNOS	FALSE
narəs	narəsti	V.PTCP;PRS	FALSE
nărəλ	nărəλ	N;NOM;SG	FALSE
ńarɛ	ńarɛ		FALSE
ńar	ńarɛmati	V.PTCP;PRS	FALSE
ńarɛmə	ńarɛməsλe	V;PST;ARGNO3;ARGNOS	FALSE
ńarɛmə	ńarɛməti	V.PTCP;PRS	FALSE
narɛp	narɛp	N;NOM;SG	FALSE
narɛp	narɛpəλ	N;PSS3S;NOM;SG	FALSE
ńărjaλə	ńărjaλəman	V.CVB	FALSE
ńarkə	ńarketən	N;PL;LOC	FALSE
ńarkʉrti	ńarkʉrti	ADV	FALSE
ńarsa	ńarsa	N;NOM;SG	FALSE
kɵrt	ńarsakɵrt	N;NOM;SG	FALSE
nărtama	nărtama	ADV	FALSE
nart	nartəp	ADJ;ADJ	FALSE
ńăš	ńăš	N;NOM;SG	FALSE
ńăšaχ	ńăšaχ	N;NOM;SG	FALSE
ńăš	ńăšən	N;LOC;SG	FALSE
ńăš	ńăšɛm	N;PSS1S;NOM;SG	FALSE
ńăšti	ńăšsəw	V;PST;ARGNO1;ARGNOP	FALSE
ńatši	ńatši	V;ARGNO3;ARGNOS	FALSE
ńăt	ńătśi	V.PTCP;PRS	FALSE
naverno	naverno	ADV	FALSE
nawər	nawərəm	V.PTCP;PST	FALSE
nawərti	nawərma	V;ARGNO3;ARGNOS	FALSE
nawər	nawərman	V.CVB	FALSE
nawərmti	nawərməs	V;PST;ARGNO3;ARGNOS	FALSE
nawərm	nawərməsəm	V;PST;ARGNO1;ARGNOS	FALSE
nawər	nawərməti	V.PTCP;PRS	FALSE
ńawər	ńawərn	N;LOC;SG	FALSE
nawərnɛ	nawərnɛlɛ	N;NOM;SG	FALSE
nawərti	nawərs	V;PST;ARGNO3;ARGNOS	FALSE
nawərti	nawərtəsət	V;PST;ARGNO3;ARGNOP	FALSE
nawər	nawərti	V.PTCP;PRS	FALSE
năwər	năwərti	V.PTCP;PRS	FALSE
nawərt	nawərtməti	V.PTCP;PRS	FALSE
nawərti	nawərtλ	V;PRS;ARGNO3;ARGNOS	FALSE
nawərλ	nawərλ	V;PRS;ARGNO3;ARGNOS	FALSE
năwər	năwərλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
nawərti	nawərλəŋən	V;PRS;ARGNO3;ARGNOD	FALSE
nawərti	nawərλət	V;PRS;ARGNO3;ARGNOP	FALSE
ńawkəti	ńawkəs	V;PST;ARGNO3;ARGNOS	FALSE
ńawləka	ńawləka	ADV	FALSE
ńawr	ńawr	N;NOM;SG	FALSE
nawr	nawrəmsən	V;PST;ARGNO2;ARGNOS	FALSE
nawr	nawrəs	V;PST;ARGNO3;ARGNOS	FALSE
	nawrəλtijəλλəw		FALSE
	nawrəλtsajəm		FALSE
ńawrɛm	ńawrɛm	N;NOM;SG	FALSE
ńăwrɛm	ńăwrɛm	N;NOM;SG	FALSE
ńăwrɛm χɵ	ńăwrɛm χɵjəλ	N;PSS3S;NOM;SG	FALSE
ńawrɛm	ńawrɛma	N;DAT;SG	FALSE
ńawrɛm	ńawrɛmen	N;PSS2S;NOM;SG	FALSE
ńawrɛm	ńawrɛmeλ	N;PSS3P;NOM;SG	FALSE
ńawrɛm	ńawrɛmən	N;LOC;SG	FALSE
ńawrɛm	ńawrɛməŋ	ADJ	FALSE
ńawrɛm	ńawrɛmət	N;PL;NOM	FALSE
	ńawrɛmətən		FALSE
ńawrɛm	ńawrɛməλ	N;PSS3S;NOM;SG	FALSE
ńawrɛm	ńawrɛmije	N;NOM;SG	FALSE
	ńawrɛmijeλən		FALSE
ńawrɛm	ńawrɛmŋən	N;DU;NOM;SG	FALSE
ńăwrɛm	ńăwrɛmŋən	N;DU;NOM;SG	FALSE
ńawrɛm	ńawrɛmŋəλ	N;DU;NOM;SG	FALSE
ńăwrɛm	ńăwrɛmŋəλ	N;PSS3S;NOM;SG	FALSE
ńawrɛm	ńawrɛmλ	N;PSS3S;NOM;SG	FALSE
ńawrɛm	ńawrɛmλam	N;PL;PSS1S;NOM	FALSE
ńawrɛm	ńawrɛmλam	N;PSS3S;PSS1S;NOM;SG	FALSE
ńawrɛm	ńawrɛmλaməna	N;PL;PSS1D;DAT	FALSE
ńawrɛm	ńawrɛmλamn	N;PL;PSS1S;LOC	FALSE
ńawrɛm	ńawrɛmλan	N;PL;PSS2S;NOM	FALSE
ńawrɛm	ńawrɛmλaλ	N;PL;PSS3S;NOM	FALSE
ńawrɛm	ńawrɛmλaλ	N;PL;PSS3P;NOM	FALSE
ńawrɛm	ńawrɛmλaλ	N;PL;PSS3S;NOM	FALSE
ńăwrɛm	ńăwrɛmλaλ	N;PL;PSS3P;NOM;SG	FALSE
ńawrɛm	ńawrɛmλəmn	N;PL;PSS1D;NOM	FALSE
	ńawrɛmλən		FALSE
ńawrɛm	ńawrɛmλəw	N;PL;PSS1P;NOM	FALSE
ńawrɛm	ńawrɛmλin	N;PL;PSS{2/3}D;NOM	FALSE
nawr	nawrijəteλ	V;PRS;INFER;ARGNO3;ARGNOP	FALSE
nawr	nawrijəλ	V;ARGNO3;ARGNOS	FALSE
nawr	nawrijλsəw	V;PST;ARGNO1;ARGNOP	FALSE
ńaλ	ńaλ	N;NOM;SG	FALSE
ńaλ	ńaλ	NUM	FALSE
ńăλ	ńăλ	N;NOM;SG	FALSE
ńăλ	ńăλ	NUM	FALSE
ńaλəm	ńaλəm	N;NOM;SG	FALSE
ńaλəm	ńaλəmən	N;LOC;SG	FALSE
ńaλəm	ńaλəmλi	ADJ	FALSE
naλ	naλəp	ADJ	FALSE
ńăλjaŋ	ńăλjaŋ	NUM	FALSE
ńaλm	ńaλmen	N;PSS2S;NOM;SG	FALSE
ńaλm	ńaλmeλ	N;PSS3P;NOM;SG	FALSE
ńăλməŋ	ńăλməŋ	ADJ	FALSE
ńaλm	ńaλməλ	N;PSS3S;NOM;SG	FALSE
ńăλ	ńăλmit	NUM	FALSE
ńăλmit	ńăλmit	ADJ	FALSE
ńaχ	ńaχ	V;ARGNO3;ARGNOS	FALSE
ńăχ	ńăχ	N;NOM;SG	FALSE
	ńăχ muləŋən		FALSE
ńăχ	ńăχa	N;DAT;SG	FALSE
ńăχti	ńăχen	V;ARGNO2;ARGNOS	FALSE
ńăχər	ńăχərλət	V;PRS;ARGNO3;ARGNOP	FALSE
ńăχti	ńăχəs	V;PST;ARGNO3;ARGNOS	FALSE
ńăχti	ńăχəλ	V;PRS;ARGNO3;ARGNOS	FALSE
muχɛmij	năχɛmijəλ-muχɛmijəλ	V;PRS;V;PRS;ARGNO3;ARGNOS	FALSE
ńăχti	ńăχijəs	V;PST;ARGNO3;ARGNOS	FALSE
ńăχ	ńăχman	V.CVB	FALSE
ńăχ	ńăχn	N;LOC;SG	FALSE
	naχsăŋ		FALSE
ńăχti	ńăχsəmn	V;PST;ARGNO1;ARGNOD	FALSE
ńăχti	ńăχsət	V;PST;ARGNO3;ARGNOP	FALSE
ńăχti	ńăχsəw	V;PST;ARGNO1;ARGNOP	FALSE
ńăχ	ńăχti	V.PTCP;PRS	FALSE
ńaχ	ńaχλajət	V;PRS;PASS;ARGNO3;ARGNOP	FALSE
ńăχti	ńăχλəm	V;PRS;ARGNO1;ARGNOS	FALSE
ńăχχətti	ńăχχətəs	V;PST;ARGNO3;ARGNOS	FALSE
ńăχχətti	ńăχχətəλ	V;PRS;ARGNO3;ARGNOS	FALSE
ńăχχətti	ńăχχətλəw	V;PRS;ARGNO1;ARGNOP	FALSE
	ne		FALSE
neftˊ	neftˊ	N;NOM;SG	FALSE
neftˊanoj	neftˊanoj	ADJ	FALSE
nek	nekəŋ	ADJ	FALSE
neŋ	neŋen	N;PSS2S;NOM;SG	FALSE
ńeλ	ńeλen	N;PSS2S;NOM;SG	FALSE
ńeλ	ńeλəλn	N;PSS3S;LOC;SG	FALSE
ńeλt	ńeλtəmət	V.PTCP;PST;PL	FALSE
ńeλtəśi	ńeλtəśiλ	V;PRS;ARGNO3;ARGNOS	FALSE
ńeλt	ńeλtəsti	V.PTCP;PRS	FALSE
ńeλti	ńeλλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
ńeλti	ńeλλajət	V;PRS;PASS;ARGNO3;ARGNOP	FALSE
nɛ	nɛ	N;NOM;SG	FALSE
nɛ	nɛ		FALSE
nɛ	nɛ	ADJ	FALSE
nɛ	nɛ	N;NOM;SG	FALSE
nɛ jăk	nɛ jăkət	N;PL;NOM	FALSE
nɛm	nɛm	N;NOM;SG	FALSE
nɛm	nɛm	PRO;NOM;SG	FALSE
nɛman	nɛman	ADV	FALSE
nɛmasija	nɛmasija	ADV	FALSE
nɛm	nɛmen	N;PSS2S;NOM;SG	FALSE
nɛm	nɛmən	N;LOC;SG	FALSE
nɛm	nɛməp	ADJ	FALSE
nɛm	nɛmət	N;PL;NOM	FALSE
	nɛmətsa		FALSE
nɛmət	nɛmətti	V.PTCP;PRS	FALSE
nɛm	nɛməλ	N;PSS3S;NOM;SG	FALSE
nɛməλ	nɛməλ	PRO;NOM;SG	FALSE
nɛm	nɛməλ	N;PSS3S;NOM;SG	FALSE
nɛməλti	nɛməλ	PRO;NOM;SG	FALSE
nɛməλ χɵ	nɛməλ χɵ	PRO;NOM;SG	FALSE
nɛməλ χuλti	nɛməλ χuλti	ADV	FALSE
nɛməλt	nɛməλt	PRO;NOM;SG	FALSE
nɛməλt	nɛməλt		FALSE
nɛməλt	nɛməλt	PRO;NOM;SG	FALSE
nɛməλti	nɛməλti	PRO;NOM;SG	FALSE
nɛməλti	nɛməλtijən	PRO;LOC;SG	FALSE
nɛməλχɵnti	nɛməλχɵnti	ADV	FALSE
nɛməλχujat	nɛməλχujat	PRO;NOM;SG	FALSE
nɛm	nɛmn	N;LOC;SG	FALSE
	nɛmtəm		FALSE
nɛm	nɛmλ	N;PSS3S;NOM;SG	FALSE
nɛm	nɛmλaλ	N;PL;PSS3S;NOM	FALSE
nɛmχɵnti	nɛmχɵnti	ADV	FALSE
nɛmχujat	nɛmχujat	PRO;NOM;SG	FALSE
nɛmχuλta	nɛmχuλta	PRO;NOM;SG	FALSE
nɛmχuλti	nɛmχuλti	ADV	FALSE
nɛmχʉjat	nɛmχʉjata	PRO;DAT;SG	FALSE
nɛŋ	nɛŋa	N;DAT;SG	FALSE
nɛ	nɛŋaλaλ	N;DU;PSS3S;NOM;SG	FALSE
nɛ	nɛŋaλɛm	N;DU;PSS1S;NOM;SG	FALSE
nɛ	nɛŋəŋ	ADJ	FALSE
nɛŋ	nɛŋət	N;PL;NOM	FALSE
nɛŋ	nɛŋəλ	N;PSS3S;NOM;SG	FALSE
nɛŋ	nɛŋəλən	N;PSS3S;LOC;SG	FALSE
nɛŋ	nɛŋɛm	N;PSS1S;NOM;SG	FALSE
nɛŋ	nɛŋɛmən	N;PSS1D;NOM;SG	FALSE
ij	nɛŋijen	N;PSS2S;NOM;SG	FALSE
nɛŋ	nɛŋijenən	N;PSS2S;LOC;SG	FALSE
nɛpek	nɛpek	N;NOM;SG	FALSE
nɛpek	nɛpeka	N;DAT;SG	FALSE
nɛpek	nɛpeken	N;PSS2S;NOM;SG	FALSE
nɛpek	nɛpekət	N;PL;NOM	FALSE
nɛpek	nɛpekəλ	N;PSS3S;NOM;SG	FALSE
nɛpɛmə	nɛpɛməsλe	V;PST;ARGNO3;ARGNOS	FALSE
nɛr	nɛrəm	V.PTCP;PST	FALSE
nɛr	nɛrəŋ	ADJ	FALSE
nɛriti	nɛrijəs	V;PST;ARGNO3;ARGNOS	FALSE
nɛrsa	nɛrsa	N;NOM;SG	FALSE
nɛrti	nɛrsajət	V;PST;PASS;ARGNO3;ARGNOP	FALSE
nɛrti	nɛrsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
nɛš	nɛš	PART	FALSE
nɛχʉjat	nɛχʉjata	N;DAT;SG	FALSE
nij	nijəm	N;PSS1S;NOM;SG	FALSE
nij	nijɛm	N;PSS1S;NOM;SG	FALSE
	nijɛm		FALSE
nik	nik	ADV	FALSE
nik kăwərt	nik kăwərsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
nik kăwərt	nik kăwərsəλən	V;PST;ARGNO3;ARGNOD;ARGACS	FALSE
nik kăwərt	nik kăwərsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
nik kăwərt	nik kăwərtaλən	V;IMP;ARGNOP;ARGAC;ARGNO3;ARGNOS	FALSE
nik kăwərt	nik kăwərti	V;ARGNO3;ARGNOS	FALSE
nik mʉλ	nik mʉλsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
nik mʉλ	nik mʉλti	V.PTCP;PRS	FALSE
nik χatəmə	nik χatəməs	V;PST;ARGNO3;ARGNOS	FALSE
nikolajevna	nikolajevna	N;NOM;SG	FALSE
nikλi	nikλi	ADV	FALSE
nim χʉt sʉŋ	nim χʉt sʉŋən	N;LOC;SG	FALSE
niməλ	niməλn	N;LOC;SG	FALSE
niməλ	niməλŋəλ	N;DU;NOM;SG	FALSE
niməλ	niməλŋəλ	N;PSS3S;NOM;SG	FALSE
nin	nin	PRO;NOM;SG	FALSE
nin	ninan	PRO;PSS2P;NOM;SG	FALSE
ninən	ninan	PRO;NOM;SG	FALSE
	ninana		FALSE
ninən	ninən	PRO;NOM;SG	FALSE
nin	ninəna	PRO;PSS2P;DAT;SG	FALSE
nin	ninət	PRO;ACC;SG	FALSE
ninəti	ninəti	PRO;NOM;SG	FALSE
ninš	ninša	V;ARGNO3;ARGNOS	FALSE
	ńinšəmsət		FALSE
niŋ	niŋ	PRO;NOM;SG	FALSE
	nir		FALSE
nir	nira	N;DAT;SG	FALSE
ńir	ńirəŋ	ADJ	FALSE
nir	nirəp	ADJ	FALSE
ńir	ńirpi	ADJ	FALSE
nišnewartowskij	nišnewartowskij	ADJ	FALSE
	ńiwəśta		FALSE
niwəλ	niwəλ	NUM	FALSE
ńiwəλ	ńiwəλ	NUM	FALSE
	no		FALSE
nojɛməti	nojɛməs	V;PST;ARGNO3;ARGNOS	FALSE
nopət	nopətti	V.PTCP;PRS	FALSE
nopət	nopətλˊəti	V.PTCP;PRS	FALSE
ńorəm	ńorəm	N;NOM;SG	FALSE
ńorəm	ńorəma	N;DAT;SG	FALSE
ńorətti	ńorətsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
ńorśi	ńorśəsət	V;PST;ARGNO3;ARGNOP	FALSE
ńot	ńot		FALSE
ńotti	ńota	V;ARGNO3;ARGNOS	FALSE
ńotəp	ńotəp	N;NOM;SG	FALSE
ńotəpsi	ńotəpsi	N;NOM;SG	FALSE
ńotti	ńotəpti	V;ACC;ARGNO3;ARGNOS	FALSE
ńot	ńotti	V.PTCP;PRS	FALSE
ńotti	ńotλen	V;PRS;ARGNO2;ARGNOS;ARGACS	FALSE
ńotti	ńotλəm	V;PRS;ARGNO1;ARGNOS	FALSE
ńotti	ńotλən	V;PRS;ARGNO2;ARGNOS	FALSE
ńoλ	ńoλ	N;NOM;SG	FALSE
ńoλ wej	ńoλ wej	N;NOM;SG	FALSE
ńoλ	ńoλən	N;LOC;SG	FALSE
jɵχλ	ńoλəŋ-jɵχλəŋ	ADJ;N;ADJ;NOM;SG	FALSE
ńoλ	ńoλət	N;PL;NOM	FALSE
ńoλ	ńoλəλ	N;PSS3S;NOM;SG	FALSE
ńoλ	ńoλɛm	N;PSS1S;NOM;SG	FALSE
ńoλ	ńoλn	N;LOC;SG	FALSE
noχər	noχər	N;NOM;SG	FALSE
noχərsɛm	noχərsɛm	N;NOM;SG	FALSE
noχr	noχrət	N;PL;NOM	FALSE
nɵjsaχ	nɵjsaχa	N;DAT;SG	FALSE
nɵjsaχ	nɵjsaχλ	N;PSS3S;NOM;SG	FALSE
nɵm	nɵmən	N;LOC;SG	FALSE
nɵmən	nɵmən	ADV	FALSE
nɵməsti	nɵməsa	V;ARGNO3;ARGNOS	FALSE
nɵməsti	nɵməsəm	V;PST;ARGNO1;ARGNOS	FALSE
nɵməsti	nɵməsəs	V;PST;ARGNO3;ARGNOS	FALSE
nɵməsti	nɵməsəλ	V;PRS;ARGNO3;ARGNOS	FALSE
nɵməsijəλ	nɵməsijəλ	V;ARGNO3;ARGNOS	FALSE
nɵməsti	nɵməsijəλ	V;PRS;ARGNO3;ARGNOS	FALSE
	nɵməsijəλλəm		FALSE
	nɵməsijəλλəŋən		FALSE
nɵməsti	nɵməsijλ	V;PRS;ARGNO3;ARGNOS	FALSE
nɵməsti	nɵməsijλsət	V;PST;ARGNO3;ARGNOP	FALSE
nɵməsti	nɵməsiλa	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
nɵməs	nɵməsiλti	V.PTCP;PRS	FALSE
nɵməsti	nɵməsməλən	V;PST;INFER;ARGNO3;ARGNOS;LOC	FALSE
nɵməsti	nɵməssəŋən	V;PST;ARGNO3;ARGNOD	FALSE
nɵməsti	nɵməssət	V;PST;ARGNO3;ARGNOP	FALSE
nɵməs	nɵməsti	V.PTCP;PRS	FALSE
	nɵməstija		FALSE
nɵməsti	nɵməsλ	V;PRS;ARGNO3;ARGNOS	FALSE
nɵməs	nɵməsλəm	PRS;V.PTCP;PST	FALSE
nɵməsti	nɵməsλəm	V;PRS;ARGNO1;ARGNOS	FALSE
nɵməsti	nɵməsλən	V;PRS;ARGNO2;ARGNOS	FALSE
nɵməsti	nɵməsλəŋən	V;PRS;ARGNO3;ARGNOD	FALSE
nɵməsti	nɵməsλət	V;PRS;ARGNO3;ARGNOP	FALSE
nɵməsti	nɵməsλɛm	V;PRS;ARGNO1;ARGNOS;ARGACS	FALSE
nɵm	nɵməλman		FALSE
nɵməλməti	nɵməλməs	V;PST;ARGNO3;ARGNOS	FALSE
nɵməλməti	nɵməλməsən	V;PST;ARGNO2;ARGNOS	FALSE
nɵməλməti	nɵməλməsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
nɵməλmə	nɵməλməti	V.PTCP;PRS	FALSE
nɵməλta	nɵməλta	ADV	FALSE
nɵm	nɵmman	V.CVB	FALSE
nɵm	nɵmn	N;LOC;SG	FALSE
nɵms	nɵmsəs	V;PST;ARGNO3;ARGNOS	FALSE
nɵməsijəλ	nɵmsijλəŋən	V;ARGNO3;ARGNOD	FALSE
nɵmti	nɵmsijλsəm	V;PST;ARGNO1;ARGNOS	FALSE
nɵms	nɵmsijλλəm	V;PRS;ARGNO1;ARGNOS	FALSE
	nɵmsλew		FALSE
nɵms	nɵmsλəm	V;PRS;ARGNO1;ARGNOS	FALSE
nɵms	nɵmsλət	V;PRS;ARGNO3;ARGNOP	FALSE
nɵmti	nɵmtəte	V;PRS;ARGNO3;ARGNOS	FALSE
nɵm	nɵmti	V.PTCP;PRS	FALSE
nɵmti	nɵmλajəm	V;PRS;PASS;ARGNO1;ARGNOS	FALSE
nɵm	nɵmλəm	PRS;V.PTCP;PST	FALSE
nɵmti	nɵmλəm	V;PRS;ARGNO1;ARGNOS	FALSE
nɵmti	nɵmλəw	V;PRS;ARGNO1;ARGNOP	FALSE
nɵmti	nɵmλəλe	V;PRS;ARGNO3;ARGNOS	FALSE
	nɵmλəλλe		FALSE
nɵmti	nɵmλəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
nɵpət	nɵpət	N;NOM;SG	FALSE
nɵpət	nɵpətəλən	N;PSS3S;LOC;SG	FALSE
nɵpət	nɵpətλən	N;PL;PSS{2/3}D;NOM;SG	FALSE
nɵpət	nɵptəλ	N;PSS3S;NOM;SG	FALSE
nɵpt	nɵptɛm	V;ARGNO3;ARGNOS	FALSE
ńɵrəm	ńɵrəm	N;NOM;SG	FALSE
ńɵrəm χʉməs	ńɵrəm χʉmsət	N;PL;NOM	FALSE
ńɵrəm	ńɵrəma	N;DAT;SG	FALSE
	ńɵrəmən		FALSE
ńɵrəm	ńɵrəmən	N;LOC;SG	FALSE
ńɵrəm	ńɵrəmət	N;PL;NOM	FALSE
ńɵrəm	ńɵrəməλ	N;PSS3S;NOM;SG	FALSE
nɵrəŋ	nɵrəŋ	N;NOM;SG	FALSE
	ńɵrtmən		FALSE
	ńɵrλa		FALSE
ńɵλti	ńɵλsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
nɵχti	nɵχəs	V;PST;ARGNO3;ARGNOS	FALSE
nɵχəλ	nɵχəλ	N;NOM;SG	FALSE
ńɵχəλti	ńɵχəλ	V;ARGNO3;ARGNOS	FALSE
ńɵχəλ	ńɵχəλˊti	V.PTCP;PRS	FALSE
ńɵχəλti	ńɵχəλsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
ńɵχəλ	ńɵχəλti	V.PTCP;PRS	FALSE
ńɵχəλti	ńɵχəλλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
ńɵχəλti	ńɵχəλλajŋən	V;PRS;PASS;ARGNO3;ARGNOD	FALSE
	ńɵχəλλaλλe		FALSE
ńɵχəm	ńɵχmes	V;PST;ARGNO3;ARGNOS	FALSE
ńɵχəm	ńɵχməs	V;PST;ARGNO3;ARGNOS	FALSE
ńɵχəm	ńɵχməs	V;PST;ARGNO3;ARGNOS	FALSE
	ńɵχmiλəs		FALSE
ńuki χot	ńuki χotən	N;LOC;SG	FALSE
ńulm	ńulməm	V.PTCP;PST	FALSE
numəs	numəs	N;NOM;SG	FALSE
numəs	numəsa	N;DAT;SG	FALSE
numəs	numəsən	N;LOC;SG	FALSE
nums	nums	N;NOM;SG	FALSE
nums	numsa	N;DAT;SG	FALSE
nums	numseλən	N;PSS3P;LOC;SG	FALSE
nums	numsəŋ	ADJ	FALSE
nums	numsəλ	N;PSS3S;NOM;SG	FALSE
nums	numsəλa	N;PSS3S;DAT;SG	FALSE
	numsəλən		FALSE
nums	numsɛm	N;PSS1S;NOM;SG	FALSE
	numsijen		FALSE
	nuplub		FALSE
	nur		FALSE
ńur	ńur	ADV	FALSE
nure	nureλa	N;PSS3S;DAT;SG	FALSE
nure	nureλən	N;PSS3S;LOC;SG	FALSE
nurəm	nurəm	N;NOM;SG	FALSE
nurəm	nurəma	N;DAT;SG	FALSE
nuri	nuri	N;NOM;SG	FALSE
nuri	nurija	N;DAT;SG	FALSE
nurm	nurma	N;DAT;SG	FALSE
	nuša		FALSE
nuwe	nuweλ	N;PSS3S;NOM;SG	FALSE
nuwi	nuwi	ADJ	FALSE
nuwi	nuwi	N;NOM;SG	FALSE
nuwi	nuwija	ADJ;DAT	FALSE
nuwi	nuwija	ADV;DAT	FALSE
nuwi	nuwija	N;DAT;SG	FALSE
ńuλ	ńuλ	N;NOM;SG	FALSE
ńuλ	ńuλa	N;DAT;SG	FALSE
nuλəs	nuλəsti	V.PTCP;PRS	FALSE
ńuλ	ńuλəλən	N;PSS3S;LOC;SG	FALSE
nuχ	nuχ	ADV	FALSE
nuχ losit	nuχ losite	V;IMP;ARGNOS;ARGACS;ARGNO3;ARGNOS	FALSE
ńuχa	ńuχati	V.PTCP;PRS	FALSE
ńuχati	ńuχaλ	V;PRS;ARGNO3;ARGNOS	FALSE
ńuχati	ńuχaλət	V;PRS;ARGNO3;ARGNOP	FALSE
ńuχaλti	ńuχaλət	V;ARGNO3;ARGNOP	FALSE
ńuχaλti	ńuχaλtəλe	V;ARGNO3;ARGNOS;ARGAC	FALSE
ńuχ	ńuχen	N;PSS2S;NOM;SG	FALSE
ńuχe	ńuχeλ	N;PSS3S;NOM;SG	FALSE
ńuχəs	ńuχəs	N;NOM;SG	FALSE
ńuχi	ńuχɛm	N;PSS1S;NOM;SG	FALSE
ńuχi	ńuχi	N;NOM;SG	FALSE
ńuχs	ńuχsət	N;PL;NOM	FALSE
	ńuχtəsλe		FALSE
ńuχλ	ńuχλəs	V;PST;ARGNO3;ARGNOS	FALSE
nuχλi	nuχλi	ADV	FALSE
ńʉki	ńʉki		FALSE
ńʉki	ńʉki	N;NOM;SG	FALSE
ńʉki χot	ńʉki χota	N;DAT;SG	FALSE
ńʉki χot	ńʉki χotən	N;LOC;SG	FALSE
ńʉki χot	ńʉki χotn	N;LOC;SG	FALSE
ńʉki χʉt	ńʉki χʉtətən	N;PL;LOC	FALSE
